q_id,name,birth_date,occupation,job_group,exalted_planets,exalted_count,sign_conjunctions,conjunction_count,sign_exchange_candidates,exchange_count,Sun_exalted,Moon_exalted,Mercury_exalted,Venus_exalted,Mars_exalted,Jupiter_exalted,Saturn_exalted
Q172,Jean Delannoy,1908-01-12,"French actor, director, and screenwriter",Actor_Media,Jupiter,1,Sun-Mercury,1,None,0,False,False,False,False,False,True,False
Q173,Ira Hayes,1923-01-12,American marine who raised the U.S. flag on Iwo Jima,Other,None,0,None,0,Mercury-Saturn,1,False,False,False,False,False,False,False
Q174,Teresa del Conde,1935-01-12,Mexican historian and critic,Writer_Journalism,None,0,Sun-Mercury|Mercury-Venus,2,None,0,False,False,False,False,False,False,False
Q175,"Hazel Cosgrove, Lady Cosgrove",1946-01-12,Scottish lawyer and judge,Law,None,0,Sun-Venus|Mars-Saturn,2,Mars-Moon|Jupiter-Venus,2,False,False,False,False,False,False,False
Q176,Tom Ardolino,1955-01-12,American rock drummer,Other,Jupiter|Saturn,2,None,0,None,0,False,False,False,False,False,True,True
Q177,Jeff Bezos,1964-01-12,American computer scientist and businessman,Academic_Science,Mars,1,Venus-Saturn,1,None,0,False,False,False,False,True,False,False
Q178,Brian Culbertson,1973-01-12,American pianist and producer,Actor_Media,None,0,Sun-Jupiter,1,None,0,False,False,False,False,False,False,False
Q179,Jonathan Zydko,1984-01-12,French footballer,Athlete,Saturn,1,Mercury-Jupiter,1,Mars-Venus,1,False,False,False,False,False,False,True
Q180,Allisha Gray,1995-01-12,American basketball player,Athlete,Moon,1,Venus-Jupiter,1,None,0,False,True,False,False,False,False,False
Q181,Al-Hakam II,0915-01-13,Umayyad caliph,Other,None,0,Sun-Mercury|Mercury-Venus,2,Mercury-Saturn,1,False,False,False,False,False,False,False
Q182,Jan van Goyen,1596-01-13,Dutch painter and illustrator,Writer_Journalism,None,0,Sun-Venus,1,Saturn-Sun,1,False,False,False,False,False,False,False
Q183,John Davis,1787-01-13,"American lawyer and politician, 14th Governor of Massachusetts",Politics_Government,None,0,Mercury-Mars|Venus-Mars,2,Jupiter-Mars,1,False,False,False,False,False,False,False
Q184,Oskar Minkowski,1858-01-13,Lithuanian-German biologist and academic,Academic_Science,None,0,Sun-Mercury,1,None,0,False,False,False,False,False,False,False
Q185,Lionel Groulx,1878-01-13,Canadian priest and historian,Writer_Journalism,None,0,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,False,False,False,False,False,False
Q186,Shimizugawa Motokichi,1900-01-13,Japanese sumo wrestler,Athlete,Mars,1,Sun-Mars|Mercury-Saturn,2,None,0,False,False,False,False,True,False,False
Q187,Joh Bjelke-Petersen,1911-01-13,"New Zealand-Australian farmer and politician, 31st Premier of Queensland",Politics_Government,None,0,Sun-Mercury,1,None,0,False,False,False,False,False,False,False
Q188,Michael Bond,1926-01-13,"English author, created Paddington Bear",Writer_Journalism,None,0,None,0,None,0,False,False,False,False,False,False,False
Q189,Guy Dodson,1937-01-13,New Zealand-English biochemist and academic,Academic_Science,None,0,Sun-Mercury|Moon-Mercury,2,None,0,False,False,False,False,False,False,False
Q190,Jacek Majchrowski,1947-01-13,"Polish historian, lawyer, and politician",Politics_Government,None,0,Sun-Mercury|Sun-Mars|Mercury-Mars,3,None,0,False,False,False,False,False,False,False
Q191,Claudia Emerson,1957-01-13,American poet and academic,Academic_Science,Moon,1,Sun-Mercury,1,Jupiter-Mercury,1,False,True,False,False,False,False,False
Q192,Patrick Dempsey,1966-01-13,American actor and race car driver,Actor_Media,Mars,1,Venus-Mars,1,None,0,False,False,False,False,True,False,False
Q193,Rune Eriksen,1975-01-13,Norwegian guitarist and composer,Other,None,0,Moon-Mercury|Moon-Venus|Mercury-Venus,3,Mercury-Saturn,1,False,False,False,False,False,False,False
Q194,Ender Arslan,1983-01-13,Turkish basketball player,Athlete,Saturn,1,Sun-Moon|Sun-Mercury,2,Saturn-Venus,1,False,False,False,False,False,False,True
Q195,Adam Matthews,1992-01-13,Welsh footballer,Athlete,None,0,Mercury-Mars,1,Jupiter-Sun,1,False,False,False,False,False,False,False
Q196,Valdemar I of Denmark,1131-01-14,,Unknown,None,0,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter|Venus-Mars,4,Mars-Saturn,1,False,False,False,False,False,False,False
Q197,Johann Matthias Hase,1684-01-14,"German mathematician, astronomer, and cartographer",Academic_Science,None,0,Sun-Mercury,1,Saturn-Sun,1,False,False,False,False,False,False,False
Q198,Christian de Meza,1792-01-14,Danish general,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q199,Duncan Gillies,1834-01-14,"Scottish-Australian politician, 14th Premier of Victoria",Politics_Government,None,0,Mercury-Venus|Mercury-Mars,2,Jupiter-Mars,1,False,False,False,False,False,False,False
Q200,Manuel de Oliveira Gomes da Costa,1863-01-14,"Portuguese general and politician, 10th President of Portugal",Politics_Government,None,0,Mercury-Venus,1,Mercury-Saturn,1,False,False,False,False,False,False,False
Q201,Ecaterina Teodoroiu,1894-01-14,Romanian soldier and nurse,Other,Saturn,1,None,0,Saturn-Venus,1,False,False,False,False,False,False,True
Q202,Georges-Émile Lapalme,1907-01-14,Canadian lawyer and politician,Politics_Government,None,0,Sun-Moon,1,Mars-Venus|Jupiter-Mercury,2,False,False,False,False,False,False,False
Q203,Murray Bookchin,1921-01-14,American author and philosopher,Writer_Journalism,None,0,Sun-Mercury|Venus-Mars|Jupiter-Saturn,3,None,0,False,False,False,False,False,False,False
Q204,Frank Costigan,1931-01-14,Australian lawyer and politician,Politics_Government,None,0,Moon-Venus,1,Mars-Moon|Jupiter-Mercury,2,False,False,False,False,False,False,False
Q205,Julian Bond,1940-01-14,American academic and politician,Politics_Government,None,0,Mars-Jupiter,1,None,0,False,False,False,False,False,False,False
Q206,Lawrence Kasdan,1949-01-14,"American director, producer, and screenwriter",Actor_Media,Mars,1,Mercury-Mars,1,Saturn-Sun,1,False,False,False,False,True,False,False
Q207,Rob Hall,1961-01-14,New Zealand mountaineer,Other,None,0,Sun-Mercury|Sun-Jupiter|Sun-Saturn|Jupiter-Saturn,4,None,0,False,False,False,False,False,False,False
Q208,Kyle Brady,1972-01-14,American football player and sportscaster,Athlete,None,0,Moon-Mercury|Moon-Jupiter,2,Saturn-Venus,1,False,False,False,False,False,False,False
Q209,Abdelmalek Cherrad,1981-01-14,Algerian footballer,Athlete,Mars,1,Jupiter-Saturn,1,Mercury-Saturn,1,False,False,False,False,True,False,False
Q210,Kacy Catanzaro,1990-01-14,American athlete and wrestler,Athlete,None,0,Sun-Venus|Sun-Saturn|Mercury-Saturn,3,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q211,Afonso V of Portugal,1432-01-15,,Unknown,None,0,Sun-Saturn|Moon-Venus|Moon-Mars,3,None,0,False,False,False,False,False,False,False
Q212,Philip Livingston,1716-01-15,American merchant and politician,Politics_Government,None,0,Moon-Saturn,1,None,0,False,False,False,False,False,False,False
Q213,Jo Abbott,1840-01-15,"American judge, politician and Confederate army officer",Politics_Government,Moon|Mars,2,Venus-Saturn,1,Mars-Saturn,1,False,True,False,False,True,False,False
Q214,Nathan Söderblom,1866-01-15,"Swedish archbishop, historian, and academic, Nobel Prize laureate",Academic_Science,Saturn,1,Moon-Mercury|Moon-Venus|Moon-Mars|Moon-Jupiter|Mercury-Mars|Venus-Jupiter|Mars-Jupiter,7,None,0,False,False,False,False,False,False,True
Q215,Lorenz Böhler,1885-01-15,Austrian physician and author,Academic_Science,Mars,1,Sun-Mars|Mercury-Venus,2,None,0,False,False,False,False,True,False,False
Q216,Torin Thatcher,1905-01-15,British actor,Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q217,Maurice Herzog,1919-01-15,"French mountaineer and politician, French Minister of Youth Affairs and Sports",Politics_Government,Mars,1,Moon-Jupiter,1,Jupiter-Mercury|Saturn-Sun,2,False,False,False,False,True,False,False
Q218,Phyllis Coates,1927-01-15,American actress,Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q219,Richard Franklin,1936-01-15,"English actor, writer, director and political activist",Actor_Media,None,0,Venus-Jupiter|Mars-Saturn,2,None,0,False,False,False,False,False,False,False
Q220,Ko Chun-hsiung,1945-01-15,"Taiwanese actor, director, and politician",Actor_Media,None,0,Mercury-Mars,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q221,"Jose Dalisay, Jr.",1954-01-15,"Filipino poet, author, and screenwriter",Writer_Journalism,Moon|Saturn,2,Sun-Mercury|Sun-Venus|Moon-Jupiter|Mercury-Venus|Mars-Saturn,5,Jupiter-Venus,1,False,True,False,False,False,False,True
Q222,Osmo Tapio Räihälä,1964-01-15,Finnish composer,Other,Mars,1,Sun-Moon|Sun-Mars|Moon-Mars|Venus-Saturn,4,None,0,False,False,False,False,True,False,False
Q223,Séverine Deneulin,1974-01-15,international development academic,Academic_Science,None,0,Sun-Mercury,1,Mercury-Saturn,1,False,False,False,False,False,False,False
Q224,Hugo Viana,1983-01-15,Portuguese footballer,Athlete,Saturn,1,Sun-Mercury|Moon-Venus,2,Saturn-Venus,1,False,False,False,False,False,False,True
Q225,Joël Veltman,1992-01-15,Dutch footballer,Athlete,Moon,1,Mercury-Mars,1,None,0,False,True,False,False,False,False,False
Q226,Sheng Zong,0972-01-16,emperor of the Liao Dynasty,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q227,Jakobea of Baden,1558-01-16,"Margravine of Baden by birth, Duchess of Jülich-Cleves-Berg by marriage",Other,None,0,Sun-Jupiter|Venus-Mars,2,Mars-Saturn,1,False,False,False,False,False,False,False
Q228,Vittorio Alfieri,1749-01-16,Italian poet and playwright,Writer_Journalism,Saturn,1,Moon-Venus|Mars-Saturn,2,None,0,False,False,False,False,False,False,True
Q229,William Hall-Jones,1851-01-16,"English-New Zealand politician, 16th Prime Minister of New Zealand",Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q230,Samuel Jones,1880-01-16,American high jumper,Other,None,0,None,0,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q231,Margaret Booth,1898-01-16,American producer and editor,Actor_Media,None,0,Sun-Venus|Mercury-Mars,2,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q232,Clement Greenberg,1909-01-16,American art critic,Other,None,0,None,0,None,0,False,False,False,False,False,False,False
Q233,Elliott Reid,1920-01-16,American actor and screenwriter,Actor_Media,Jupiter,1,None,0,Mars-Venus|Saturn-Sun,2,False,False,False,False,False,True,False
Q234,John Enderby,1931-01-16,English physicist and academic,Academic_Science,None,0,Moon-Mercury,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q235,Claire Gordon,1941-01-16,English actress and comedian,Actor_Media,None,0,Sun-Mercury|Jupiter-Saturn,2,None,0,False,False,False,False,False,False,False
Q236,Debbie Allen,1950-01-16,"American actress, dancer, and choreographer",Actor_Media,None,0,Sun-Mercury|Venus-Jupiter,2,Saturn-Sun,1,False,False,False,False,False,False,False
Q237,Kenneth Sivertsen,1961-01-16,Norwegian guitarist and composer,Other,None,0,Sun-Moon|Sun-Mercury|Sun-Saturn|Moon-Jupiter|Moon-Saturn|Jupiter-Saturn,6,None,0,False,False,False,False,False,False,False
Q238,Sergi Bruguera,1971-01-16,Spanish tennis player and coach,Athlete,None,0,Mars-Jupiter,1,None,0,False,False,False,False,False,False,False
Q239,Lin-Manuel Miranda,1980-01-16,"American actor, playwright, and composer",Actor_Media,None,0,Sun-Mercury|Mars-Jupiter,2,None,0,False,False,False,False,False,False,False
Q240,Dennis Kelly,1990-01-16,American football player,Athlete,None,0,Sun-Venus|Mercury-Saturn,2,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q241,"Philip II, Duke of Burgundy",1342-01-17,,Unknown,None,0,Sun-Mercury|Moon-Venus,2,None,0,False,False,False,False,False,False,False
Q242,Robert Fludd,1574-01-17,"English physician, astrologer, and mathematician",Academic_Science,None,0,None,0,None,0,False,False,False,False,False,False,False
Q243,John Stanley,1712-01-17,English organist and composer,Other,Mars,1,None,0,None,0,False,False,False,False,True,False,False
Q244,Anne Brontë,1820-01-17,English author and poet,Writer_Journalism,None,0,Moon-Venus|Moon-Jupiter|Venus-Jupiter,3,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q245,David Lloyd George,1863-01-17,"Welsh lawyer and politician, Prime Minister of the United Kingdom",Politics_Government,None,0,Mercury-Venus,1,Mercury-Saturn,1,False,False,False,False,False,False,False
Q246,"Noah Beery, Sr.",1882-01-17,American actor,Actor_Media,None,0,Sun-Mercury,1,None,0,False,False,False,False,False,False,False
Q247,Ray Cunningham,1905-01-17,American baseball player,Athlete,Moon,1,None,0,None,0,False,True,False,False,False,False,False
Q248,Jackie Henderson,1921-01-17,Scottish footballer,Athlete,None,0,Sun-Mercury|Venus-Mars|Jupiter-Saturn,3,Mercury-Saturn,1,False,False,False,False,False,False,False
Q249,John Cater,1932-01-17,English actor,Actor_Media,Mars|Jupiter,2,Sun-Mars|Sun-Saturn|Mars-Saturn,3,None,0,False,False,False,False,True,True,False
Q250,"István Horthy, Jr.",1941-01-17,Hungarian physicist and architect,Academic_Science,None,0,Sun-Mercury|Jupiter-Saturn,2,None,0,False,False,False,False,False,False,False
Q251,Jeff Berlin,1953-01-17,American bass player and educator,Athlete,Saturn,1,Venus-Mars,1,Saturn-Venus,1,False,False,False,False,False,False,True
Q252,Jun Azumi,1962-01-17,"Japanese broadcaster and politician, 46th Japanese Minister of Finance",Politics_Government,Moon,1,Sun-Venus|Sun-Saturn|Mercury-Jupiter|Venus-Mars|Venus-Saturn,5,None,0,False,True,False,False,False,False,False
Q253,Cuauhtémoc Blanco,1973-01-17,Mexican footballer and actor,Athlete,None,0,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,False,False,False,False,False,False
Q254,Calvin Harris,1984-01-17,"Scottish singer-songwriter, DJ, and producer",Actor_Media,Saturn,1,Mercury-Jupiter,1,Mars-Venus,1,False,False,False,False,False,False,True
Q255,Indya Moore,1995-01-17,American actor and model,Actor_Media,None,0,Venus-Jupiter,1,None,0,False,False,False,False,False,False,False
Q256,Sir Philip Courtenay,1404-01-18,English noble,Other,None,0,Sun-Mercury|Sun-Venus|Sun-Jupiter|Mercury-Venus|Mercury-Jupiter|Venus-Jupiter,6,None,0,False,False,False,False,False,False,False
Q257,Montesquieu,1689-01-18,French lawyer and philosopher,Law,Saturn,1,Sun-Jupiter,1,Saturn-Venus,1,False,False,False,False,False,False,True
Q258,Daniel Webster,1782-01-18,"American lawyer and politician, 14th United States Secretary of State",Politics_Government,None,0,Jupiter-Saturn,1,Jupiter-Mars,1,False,False,False,False,False,False,False
Q259,Edmund Barton,1849-01-18,"Australian judge and politician, 1st Prime Minister of Australia",Politics_Government,Jupiter,1,Sun-Mercury,1,None,0,False,False,False,False,False,True,False
Q260,Paul Ehrenfest,1880-01-18,Austrian-Dutch physicist and academic,Academic_Science,None,0,None,0,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q261,C. M. Eddy Jr.,1896-01-18,American author,Writer_Journalism,Jupiter|Saturn,2,None,0,None,0,False,False,False,False,False,True,True
Q262,José María Arguedas,1911-01-18,"Peruvian anthropologist, author, and poet",Writer_Journalism,None,0,None,0,None,0,False,False,False,False,False,False,False
Q263,John Graham,1923-01-18,General Officer Commanding,Politics_Government,None,0,Moon-Mercury,1,Mercury-Saturn,1,False,False,False,False,False,False,False
Q264,Emeka Anyaoku,1933-01-18,"Nigerian politician, 8th Nigerian Minister of Foreign Affairs",Politics_Government,None,0,Mars-Jupiter,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q265,Paul Keating,1944-01-18,"Australian economist and politician, 24th Prime Minister of Australia",Politics_Government,None,0,None,0,Mars-Venus,1,False,False,False,False,False,False,False
Q266,Brett Hudson,1953-01-18,American singer-songwriter and producer,Actor_Media,Saturn,1,Moon-Venus|Moon-Mars|Venus-Mars,3,Saturn-Venus,1,False,False,False,False,False,False,True
Q267,Brady Anderson,1964-01-18,American baseball player,Athlete,Mars,1,Sun-Mars,1,None,0,False,False,False,False,True,False,False
Q268,Laurence Courtois,1976-01-18,Belgian tennis player,Athlete,None,0,None,0,Mars-Venus,1,False,False,False,False,False,False,False
Q269,Seung-Hui Cho,1984-01-18,South Korean mass murderer,Other,Saturn,1,Mercury-Jupiter,1,Mars-Venus,1,False,False,False,False,False,False,True
Q270,Francesco Bardi,1992-01-18,Italian footballer,Athlete,None,0,Mercury-Mars,1,None,0,False,False,False,False,False,False,False
Q271,Pulcheria,0399-01-19,Byzantine empress and saint,Other,Venus|Mars,2,Mercury-Mars,1,None,0,False,False,False,True,True,False,False
Q272,Giuseppe Millico,1737-01-19,"Italian soprano, composer, and educator",Other,None,0,Sun-Mercury,1,Saturn-Venus,1,False,False,False,False,False,False,False
Q273,Robert E. Lee,1807-01-19,American Confederate general,Politics_Government,Moon|Saturn,2,Sun-Venus|Sun-Jupiter,2,Saturn-Venus,1,False,True,False,False,False,False,True
Q274,Dethloff Willrodt,1840-01-19,American Civil War veteran and politician,Politics_Government,None,0,Venus-Saturn,1,Mars-Saturn,1,False,False,False,False,False,False,False
Q275,Wakashima Gonshirō,1876-01-19,"Japanese sumo wrestler, the 21st Yokozuna",Athlete,None,0,Venus-Saturn,1,Jupiter-Mars,1,False,False,False,False,False,False,False
Q276,Ólafur Thors,1892-01-19,"Icelandic lawyer and politician, Prime Minister of Iceland",Politics_Government,None,0,Moon-Saturn,1,None,0,False,False,False,False,False,False,False
Q277,Rex Ingamells,1913-01-19,Australian author and poet,Writer_Journalism,Moon,1,Mercury-Mars|Mars-Jupiter,2,Saturn-Venus,1,False,True,False,False,False,False,False
Q278,Hans Massaquoi,1926-01-19,German-American journalist and author,Writer_Journalism,None,0,Sun-Jupiter,1,None,0,False,False,False,False,False,False,False
